Cod_setor;Situacao_setor;V001;V002;V003
353820405000028;8;53;0;0
353820405000029;8;29;0;0
353820405000030;8;37;0;0
353830305000001;1;92;0;0
353830305000002;1;65;0;0
353830305000003;1;101;0;0
353830305000004;8;64;0;0
353830305000005;8;21;0;0
353830305000006;8;20;0;0
353830305000007;8;16;0;0
353830305000008;1;91;0;0
353850105000001;1;36;0;0
353850105000002;1;105;0;0
353850105000003;1;55;0;0
353850105000004;1;132;0;0
353850105000005;1;118;0;0
353850105000006;1;97;0;0
353850105000007;1;72;0;0
353850105000008;1;106;0;0
353850105000009;1;82;0;0
353850105000010;1;128;0;0
353850105000011;1;114;0;0
353850105000012;1;70;0;0
353850105000013;1;47;0;0
353850105000014;1;83;0;0
353850105000015;1;151;2;0
353850105000016;1;201;0;0
353850105000017;1;139;0;0
353850105000018;1;111;0;0
353850105000019;8;61;0;0
353850105000020;8;51;0;0
353850105000021;8;8;0;0
353850105000022;8;0;0;0
353850105000023;8;16;0;0
353860005000001;1;62;0;0
353860005000002;1;52;0;0
353860005000003;1;48;0;0
353860005000004;1;143;0;0
353860005000005;1;87;0;0
353860005000006;1;68;0;1
353860005000007;1;87;0;0
353860005000008;1;94;0;0
353860005000009;1;57;0;0
353860005000010;1;64;0;0
353860005000011;1;31;0;0
353860005000012;1;0;X;X
353860005000013;1;60;0;0
353860005000014;1;49;0;0
353860005000015;1;96;0;0
353860005000016;1;40;0;0
353860005000017;1;114;0;0
353860005000018;1;22;1;0
353860005000019;1;114;0;0
353860005000020;1;9;0;0
353860005000021;1;2;X;X
353860005000022;1;27;1;0
353860005000023;1;97;0;0
353860005000024;1;84;0;0
353860005000025;2;40;0;0
353860005000026;2;24;0;0
353860005000027;2;22;0;0
353860005000028;2;19;0;0
353860005000029;2;26;0;0
353860005000030;2;40;0;0
353860005000031;2;119;0;0
353860005000032;2;30;0;2
353860005000033;2;85;0;0
353860005000034;2;81;0;0
353860005000035;2;72;0;0
353860005000036;1;48;0;0
353860005000037;1;85;0;0
353860005000038;1;147;0;0
353860005000039;1;50;1;0
353860005000040;1;109;0;0
353860005000041;1;49;0;0
353860005000042;1;61;0;0
353860005000043;1;55;0;0
353860005000044;1;71;0;0
353860005000045;1;130;0;0
353860005000046;2;20;0;0
353860010000001;1;70;0;0
353860010000002;1;99;0;0
353860010000003;1;81;0;0
353860010000004;1;128;0;0
353860010000005;2;38;0;0
353860010000006;2;122;0;0
353860010000007;1;135;0;0
353860010000008;2;60;0;0
353870905000001;1;16;0;0
353870905000002;1;37;0;0
353870905000003;1;12;0;0
353870905000004;1;20;0;1
353870905000005;1;26;0;0
353870905000006;1;33;0;0
353870905000007;1;6;0;0
353870905000008;1;15;0;0
353870905000009;1;40;0;0
353870905000010;1;22;0;0
353870905000011;1;34;0;0
353870905000012;1;18;0;0
353870905000013;1;10;0;0
353870905000014;1;28;0;0
353870905000015;1;43;1;0
353870905000016;1;15;0;0
353870905000017;1;18;0;0
353870905000018;1;37;0;0
353870905000019;1;38;1;0
353870905000020;1;32;0;0
353870905000021;1;76;0;0
353870905000022;1;12;0;0
353870905000023;1;2;0;0
353870905000024;1;10;0;0
353870905000025;1;12;0;0
353870905000026;1;12;0;0
353870905000027;1;31;0;0
353870905000028;1;36;0;0
353870905000029;1;26;0;0
353870905000030;1;29;0;0
353870905000031;1;16;0;0
353870905000032;1;36;0;0
353870905000033;1;31;0;0
353870905000034;1;18;0;0
353870905000035;1;32;0;0
353870905000036;1;39;0;0
353870905000037;1;43;0;0
353870905000038;1;22;0;0
353870905000039;1;11;0;0
353870905000040;1;21;0;0
353870905000041;1;30;0;0
353870905000042;1;30;0;0
353870905000043;1;25;0;0
353870905000044;1;29;0;0
353870905000045;1;24;0;0
353870905000046;1;28;0;0
353870905000047;1;52;0;0
353870905000048;1;49;0;0
353870905000049;1;49;0;0
353870905000050;1;39;0;0
353870905000051;1;14;0;0
353870905000052;1;59;0;0
353870905000053;1;24;0;0
353870905000054;1;33;0;0
353870905000055;1;35;0;0
353870905000056;1;82;0;0
353870905000057;1;27;0;0
353870905000058;1;34;0;0
353870905000059;1;57;0;0
353870905000060;1;62;0;0
353870905000061;1;56;0;0
353870905000062;1;39;0;0
353870905000063;1;0;0;0
353870905000064;1;20;0;0
353870905000065;1;30;0;0
353870905000066;1;33;0;0
353870905000067;1;47;1;0
353870905000068;1;30;0;0
353870905000069;1;38;0;0
353870905000070;1;43;0;0
353870905000071;1;18;0;0
353870905000072;1;34;0;0
353870905000073;1;26;0;0
353870905000074;1;50;0;0
353870905000075;1;24;0;0
353870905000076;1;18;0;0
353870905000077;1;21;0;0
353870905000078;1;35;0;0
353870905000079;1;43;0;0
353870905000080;1;52;0;0
353870905000081;1;36;0;0
353870905000082;1;28;0;0
353870905000083;1;59;0;1
353870905000084;1;31;0;0
353870905000085;1;62;0;0
353870905000086;1;62;0;0
353870905000087;1;58;0;0
353870905000088;1;40;0;0
353870905000089;1;44;0;0
353870905000090;1;21;0;0
353870905000091;1;39;0;0
353870905000092;1;35;0;0
353870905000093;1;42;0;1
353870905000094;1;20;0;0
353870905000095;1;33;0;0
353870905000096;1;57;0;0
353870905000097;1;87;0;0
353870905000098;1;49;0;0
353870905000099;1;62;0;0
353870905000100;1;29;0;0
353870905000101;1;32;0;0
353870905000102;1;22;0;0
353870905000103;1;27;0;0
353870905000104;1;48;0;0
353870905000105;1;47;0;0
353870905000106;1;81;0;0
353870905000107;1;94;0;0
353870905000108;1;22;0;0
353870905000109;1;28;0;0
353870905000111;1;69;0;0
353870905000112;1;44;0;0
353870905000113;1;34;0;0
353870905000114;1;61;0;0
353870905000115;1;34;0;0
353870905000116;1;58;0;0
353870905000117;1;47;0;0
353870905000118;1;0;X;X
353870905000119;1;26;0;0
353870905000120;1;84;0;0
353870905000121;1;34;0;0
353870905000122;1;28;0;0
353870905000123;1;39;0;0
353870905000124;1;28;0;0
353870905000125;1;61;0;0
353870905000126;1;78;0;0
353870905000127;1;46;0;0
353870905000128;1;54;0;0
353870905000129;1;86;0;2
353870905000130;1;38;0;0
353870905000131;1;72;0;0
353870905000132;1;42;0;0
353870905000133;1;70;0;0
353870905000134;1;73;0;0
353870905000135;1;59;0;0
353870905000136;1;45;0;0
353870905000137;1;69;0;0
353870905000138;1;48;0;0
353870905000139;1;47;0;0
353870905000140;1;105;0;0
353870905000141;1;44;0;0
353870905000142;1;59;0;0
353870905000143;1;55;0;0
353870905000144;1;16;0;0
353870905000145;1;37;0;0
353870905000146;1;78;0;0
353870905000147;1;94;0;5
353870905000148;1;105;0;0
353870905000149;1;103;0;0
353870905000150;1;60;0;0
353870905000151;1;59;0;0
353870905000152;1;91;0;0
353870905000153;1;70;0;0
353870905000154;1;72;0;0
353870905000155;1;74;0;0
353870905000156;1;64;0;0
353870905000157;1;80;0;0
353870905000158;1;42;0;0
353870905000159;1;91;0;0
353870905000160;1;47;1;0
353870905000161;1;49;0;0
353870905000162;1;43;0;0
353870905000163;1;46;0;0
353870905000164;1;69;0;0
353870905000165;1;44;0;0
353870905000166;1;43;0;0
353870905000167;1;28;0;0
353870905000168;1;82;0;0
353870905000169;1;44;0;0
353870905000170;1;54;0;0
353870905000171;1;43;0;0
353870905000172;1;31;0;0
353870905000173;1;39;0;0
353870905000174;1;35;0;0
353870905000175;1;82;0;0
353870905000176;1;56;0;0
353870905000177;1;35;0;0
353870905000178;1;35;0;0
353870905000179;1;50;0;0
353870905000180;1;100;0;0
353870905000181;1;138;0;0
353870905000182;1;59;0;0
353870905000183;1;66;0;0
353870905000184;1;91;0;0
353870905000185;1;70;0;0
353870905000186;1;76;0;0
353870905000187;1;67;0;0
353870905000188;1;40;0;0
353870905000189;1;42;0;0
353870905000190;1;61;0;0
353870905000191;1;38;0;0
353870905000192;1;38;0;0
353870905000193;1;9;0;0
353870905000194;1;60;0;0
353870905000195;1;49;0;0
353870905000196;1;57;0;0
353870905000197;1;57;0;0
353870905000198;1;47;0;1
353870905000199;1;66;0;0
353870905000200;1;61;0;0
353870905000201;1;42;0;0
353870905000202;1;67;0;0
353870905000203;1;37;0;0
353870905000204;1;72;0;0
353870905000205;1;58;0;0
353870905000206;1;85;0;0
353870905000207;1;59;0;0
353870905000208;1;124;0;1
353870905000209;1;212;0;1
353870905000210;1;105;0;0
353870905000211;1;149;0;0
353870905000212;1;78;0;0
353870905000213;1;61;1;0
353870905000214;1;66;0;0
353870905000215;1;52;0;0
353870905000216;1;40;0;0
353870905000217;1;91;1;0
353870905000218;1;120;0;0
353870905000219;1;30;0;0
353870905000220;1;77;0;0
353870905000221;1;114;0;0
353870905000222;1;63;0;0
353870905000224;1;62;0;0
353870905000225;1;77;0;0
353870905000226;1;79;0;0
353870905000227;1;88;0;0
353870905000228;1;62;0;0
353870905000229;1;97;0;0
353870905000230;1;73;0;0
353870905000231;1;97;0;2
353870905000232;1;52;0;0
353870905000233;1;100;0;0
353870905000234;1;76;0;0
353870905000235;1;99;1;0
353870905000236;1;88;X;X
353870905000237;1;57;0;0
353870905000238;1;75;0;0
353870905000239;1;59;0;0
353870905000240;1;69;0;0
353870905000241;1;103;0;0
353870905000242;1;93;0;0
353870905000243;1;105;0;0
353870905000244;1;71;0;0
353870905000245;1;103;0;0
353870905000246;1;78;0;0
353870905000247;1;89;0;0
353870905000248;1;54;0;0
353870905000249;1;65;0;0
353870905000250;1;80;0;0
353870905000251;1;105;0;0
353870905000252;1;73;0;0
353870905000253;1;87;0;0
353870905000254;1;128;0;0
353870905000255;1;58;0;0
353870905000256;1;194;0;0
353870905000257;1;59;0;0
353870905000258;1;81;0;1
353870905000259;1;109;0;0
353870905000260;1;84;0;0
353870905000261;1;159;0;0
353870905000262;1;37;0;0
353870905000263;1;145;0;0
353870905000264;1;60;0;0
353870905000265;1;78;0;0
353870905000266;1;70;0;0
353870905000267;1;83;0;0
353870905000268;1;66;0;0
353870905000269;1;128;0;0
353870905000270;1;63;0;0
353870905000271;1;89;0;0
353870905000272;1;78;0;0
353870905000273;1;122;0;0
353870905000274;2;8;0;0
353870905000275;1;72;0;0
353870905000276;1;90;0;0
353870905000277;1;73;0;0
353870905000278;1;60;0;0
353870905000279;1;8;0;0
353870905000280;1;98;0;0
353870905000281;2;100;0;0
353870905000282;1;84;0;0
353870905000283;1;108;0;0
353870905000284;1;83;0;0
353870905000285;1;58;0;0
353870905000286;1;55;0;0
353870905000287;2;2;0;0
353870905000288;2;10;0;0
353870905000289;2;97;0;0
353870905000290;1;133;0;0
353870905000291;1;120;0;0
353870905000292;1;330;1;0
353870905000293;1;285;0;0
353870905000294;1;357;0;0
353870905000295;1;201;0;0
353870905000296;1;185;0;0
353870905000297;1;2;X;X
353870905000298;1;234;0;0
353870905000299;1;196;0;0
353870905000300;1;190;0;0
353870905000301;2;163;0;0
353870905000302;2;3;0;0
353870905000303;1;85;0;0
353870905000304;1;59;0;0
353870905000305;1;62;0;0
353870905000306;1;59;0;0
353870905000307;1;82;0;0
353870905000308;1;239;0;0
353870905000309;1;117;0;0
353870905000310;1;103;1;0
353870905000311;1;75;0;0
353870905000312;1;70;0;0
353870905000313;1;54;0;0
353870905000314;1;70;0;0
353870905000315;1;70;0;0
353870905000316;1;81;0;0
353870905000317;1;65;0;0
353870905000318;1;169;0;0
353870905000319;1;68;0;0
353870905000320;1;156;0;0
353870905000321;1;67;0;0
353870905000322;1;114;1;0
353870905000323;1;114;0;0
353870905000324;1;36;0;0
353870905000325;1;136;0;0
353870905000327;1;110;0;0
353870905000328;1;159;0;0
353870905000329;1;223;0;0
353870905000330;1;116;0;0
353870905000331;1;122;0;0
353870905000332;1;126;0;0
353870905000333;1;82;0;0
353870905000334;1;84;0;0
353870905000335;1;155;0;0
353870905000336;1;38;0;0
353870905000337;1;219;0;0
353870905000338;1;116;0;0
353870905000339;1;235;0;0
353870905000340;1;230;0;0
353870905000341;1;145;0;0
353870905000342;1;86;0;0
353870905000343;1;115;0;0
353870905000344;1;117;0;0
353870905000345;1;64;0;0
353870905000346;1;117;0;0
353870905000347;1;169;0;0
353870905000348;1;106;0;0
353870905000349;1;102;0;0
353870905000350;1;167;0;0
353870905000351;1;59;0;0
353870905000352;1;143;0;0
353870905000353;1;122;0;0
353870905000354;1;121;0;1
353870905000355;1;147;0;0
353870905000356;1;35;0;0
353870905000357;1;102;0;0
353870905000358;1;107;0;0
353870905000359;1;95;0;0
353870905000360;1;113;0;0
353870905000361;1;92;0;0
353870905000362;1;132;0;0
353870905000363;1;21;0;0
353870905000364;2;213;0;0
353870905000365;1;125;0;0
353870905000366;1;133;1;0
353870905000367;1;120;1;0
353870905000368;1;227;0;1
353870905000369;1;407;0;0
353870905000370;2;259;0;0
353870905000371;1;72;0;0
353870905000372;1;101;0;0
353870905000373;1;88;0;0
353870905000374;1;85;0;0
353870905000375;1;58;0;0
353870905000376;1;71;0;0
353870905000377;1;151;1;0
353870905000378;2;136;0;0
353870905000379;1;136;0;0
353870905000380;1;128;0;0
353870905000381;1;78;X;X
353870905000382;1;93;0;0
353870905000383;1;105;0;0
353870905000384;1;136;0;0
353870905000385;1;19;0;0
353870905000386;1;123;0;0
353870905000387;1;190;0;0
353870905000388;1;103;1;0
353870905000389;1;112;0;0
353870905000390;1;108;0;0
353870905000391;1;109;0;0
353870905000392;1;80;0;0
353870905000393;1;229;0;0
353870905000394;1;263;0;0
353870905000395;1;310;1;0
353870905000396;1;159;0;0
353870905000397;1;196;0;0
353870905000398;1;182;0;0
353870905000399;1;222;0;0
353870905000400;1;163;0;0
353870905000401;1;56;0;0
353870905000402;1;70;0;0
353870905000403;1;106;0;0
353870905000404;1;187;0;0
353870905000405;2;91;0;0
353870905000406;1;98;0;0
353870905000407;1;138;0;0
353870905000408;1;170;0;0
353870905000409;1;169;0;0
353870905000410;1;159;0;0
353870905000411;1;235;0;0
353870905000412;2;2;0;0
353870905000413;2;3;0;0
353870905000414;1;58;1;0
353870905000415;1;69;0;0
353870905000416;2;24;0;0
353870905000417;1;104;X;X
353870905000418;1;233;0;0
353870905000419;1;224;0;0
353870905000420;1;211;0;0
353870905000421;1;195;0;0
353870905000422;1;199;0;0
353870905000423;1;128;X;X
353870905000424;2;94;0;0
353870905000425;1;76;0;0
353870905000426;1;73;0;0
353870905000427;1;73;0;0
353870905000428;1;71;0;0
353870905000429;1;57;0;0
353870905000430;1;97;0;0
353870905000431;1;82;0;0
353870905000432;1;108;0;0
353870905000433;1;101;0;0
353870905000434;1;90;0;0
353870905000435;2;188;0;0
353870905000436;1;194;1;1
353870905000437;2;102;0;0
353870905000438;2;149;1;0
353870905000439;1;18;0;0
353870905000440;1;7;0;0
353870905000441;1;3;0;0
353870905000443;1;5;0;0
353870905000444;1;28;0;0
353870905000445;1;9;0;0
353870905000446;1;4;0;0
353870905000448;1;0;X;X
353870905000449;1;1;0;0
353870905000450;1;4;0;0
353870905000451;1;0;X;X
353870905000452;1;17;0;0
353870905000453;1;7;0;0
353870905000454;1;10;0;0
353870905000455;1;1;0;0
353870905000457;1;5;0;0
353870905000458;1;2;0;0
353870905000459;1;0;0;0
353870905000460;1;11;0;0
353870905000461;1;13;0;0
353870905000463;1;15;0;0
353870905000465;1;4;0;0
353870905000466;1;32;0;0
353870905000467;1;0;X;X
353870905000468;1;46;X;X
353870905000469;1;29;0;0
353870905000470;1;14;0;0
353870905000471;1;17;0;0
353870905000472;1;12;0;0
353870905000473;1;20;0;0
353870905000474;1;58;0;0
353870905000475;1;20;0;0
353870905000477;1;15;0;0
353870905000479;1;27;0;0
353870905000480;1;14;0;0
353870905000481;1;6;0;0
353870905000482;1;12;X;X
353870905000484;1;37;0;0
353870905000485;1;4;0;0
353870905000486;1;0;X;X
353870905000488;1;4;0;0
353870905000489;1;8;0;0
353870905000490;1;23;0;0
353870905000491;1;5;0;0
353870905000492;1;2;0;0
353870905000497;1;111;0;0
353870905000498;1;240;0;0
353870905000499;1;49;0;0
353870905000500;1;52;0;0
353870905000501;1;3;0;0
353870905000502;1;2;0;0
353870905000503;1;0;X;X
353870905000504;1;49;0;0
353870905000505;1;135;0;0
353870905000506;1;218;0;0
353870905000507;1;289;2;0
353870905000508;1;247;0;0
353870905000509;1;309;0;2
353870905000510;1;297;0;0
353870905000511;2;71;0;0
353870905000512;2;7;0;0
353870905000513;1;59;0;0
353870905000515;2;47;0;0
353870905000517;1;123;0;0
353870905000518;1;183;0;0
353870905000519;1;168;0;0
353870905000521;1;2;X;X
353870905000522;1;25;0;0
353870905000523;1;27;0;0
353870905000524;1;94;0;0
353870905000525;1;4;0;0
353870905000527;1;10;0;0
353870905000530;1;1;0;0
353870905000532;1;4;X;X
353870905000535;2;189;0;0
353870905000536;2;13;0;0
353870905000537;2;44;0;0
353870905000540;2;2;X;X
353870905000541;1;2;0;0
353870905000542;1;0;X;X
353870905000546;1;316;1;0
353870905000547;1;107;1;0
353870905000549;8;5;0;0
353870905000550;8;13;0;0
353870905000551;8;8;0;0
353870905000552;8;0;X;X
353870905000553;8;6;0;0
353870905000554;8;30;0;0
353870905000555;8;65;0;0
353870905000556;8;32;0;0
353870905000557;8;40;0;0
353870905000558;8;77;0;0
353870905000560;8;28;0;0
353870905000561;8;0;X;X
353870905000562;1;21;0;0
353870905000565;1;22;0;0
353870905000566;1;86;0;0
353870905000567;1;13;0;0
353870905000568;1;48;0;0
353870905000569;1;54;0;0
353870905000570;1;62;0;0
353870905000571;1;38;0;0
353870905000572;1;140;0;0
353870905000574;1;44;0;0
353870905000575;1;115;0;0
353870905000576;1;24;0;0
353870905000577;7;40;0;0
353870905000578;1;64;0;1
353870905000579;1;64;0;0
353870905000580;1;9;0;0
353870905000581;1;243;0;0
353870905000582;1;271;1;0
353870905000583;1;124;0;0
353870905000584;1;176;0;1
353870905000585;1;211;1;0
353870905000586;1;209;1;0
353870905000587;1;284;0;1
353870905000590;1;15;X;X
353870905000591;1;119;0;0
353870905000592;1;103;0;0
353870910000001;1;107;0;0
353870910000002;1;113;0;0
353870910000003;1;140;0;0
353870910000004;1;90;0;0
353870910000005;1;48;0;0
353870910000006;1;75;0;0
353870910000007;8;4;0;0
353870910000008;8;21;0;0
353870910000009;8;41;0;0
353870910000010;8;85;0;0
353870910000011;1;76;0;0
353870910000012;7;57;0;0
353870910000013;3;13;0;0
353870910000014;4;3;0;0
353870910000015;7;46;0;0
353870915000001;1;4;0;0
353870915000002;3;74;0;0
353870915000003;8;64;0;0
353870915000004;8;77;0;0
353870915000005;8;73;0;0
353870915000006;3;114;0;0
353870915000007;7;8;0;0
353870915000008;7;4;0;0
353870925000001;1;165;0;0
353870925000002;1;61;0;0
353870925000003;1;118;0;0
353870925000004;8;69;0;0
353870925000005;8;6;0;0
353870925000006;8;25;0;0
353870925000007;1;120;0;0
353870925000008;2;54;0;0
353870925000009;2;52;0;0
353870930000001;1;51;0;0
353870930000002;8;24;0;1
353870935000001;1;58;0;1
353870935000002;1;33;0;0
353870935000003;1;93;0;0
353870935000004;1;104;0;0
353870935000005;1;98;0;0
353870935000006;1;110;0;0
353870935000007;1;49;0;0
353870935000008;1;39;0;0
353870935000009;1;88;0;0
353870935000010;1;73;0;0
353870935000011;1;90;0;0
353870935000012;1;86;0;0
353870935000013;1;84;0;0
353870935000014;1;84;0;0
353870935000015;1;122;0;0
353870935000016;1;65;0;0
353870935000017;1;55;0;0
353870935000018;1;80;0;0
353870935000019;1;79;0;0
353870935000020;1;54;0;0
353870935000021;1;79;0;0
353870935000022;1;57;0;0
353870935000023;1;62;0;0
353870935000024;2;79;0;0
353870935000025;2;26;0;0
353870935000026;2;57;0;0
353870935000027;1;227;0;0
353870935000028;1;142;0;0
353870935000029;1;81;0;0
353870935000030;1;89;0;0
353870935000031;1;87;0;0
353870935000032;1;109;0;0
353870935000033;1;86;0;0
353870935000034;1;117;0;0
353870935000035;2;87;0;0
353870935000036;1;114;0;0
353870935000037;1;104;0;1
353870935000038;1;113;0;0
353870935000039;1;103;0;0
353870935000040;1;89;0;0
353870935000041;1;105;2;0
353870935000042;1;113;0;0
353870935000043;1;283;0;0
353870935000044;2;116;0;0
353870935000045;1;77;0;0
353870935000046;1;99;0;0
353870935000047;1;91;0;0
353870935000048;1;75;0;0
353870935000049;1;167;0;0
353870935000050;1;79;0;0
353870935000051;1;139;0;0
353870935000052;1;137;0;0
353870935000053;1;39;0;0
353870935000054;2;159;0;0
353870935000055;1;85;0;0
353870935000056;2;114;0;0
353870935000057;1;89;0;0
353870935000058;1;107;0;0
353870935000059;1;56;0;0
353870935000060;1;95;0;0
353870935000061;1;54;0;0
353870935000062;1;46;0;0
353870935000063;1;84;0;0
353870935000064;1;99;0;0
353870935000065;1;33;0;0
353870935000066;1;69;0;0
353870935000067;3;83;0;0
353870935000068;3;79;0;0
353870935000069;1;35;0;0
353870935000073;2;24;0;0
353870935000074;1;9;0;0
353870935000075;1;8;0;0
353870935000076;2;299;0;0
353870935000077;1;92;0;0
353870935000079;8;18;0;0
353870935000080;7;62;0;0
353870935000081;8;28;0;0
353870935000082;6;17;0;0
353870935000083;7;49;0;0
353870935000084;1;101;0;0
353870935000085;1;76;0;0
353870935000086;1;129;0;0
353870935000087;1;117;0;0
353870935000088;1;95;0;0
353870935000089;1;84;0;0
353870935000090;1;98;0;0
353870935000091;1;45;0;0
353870935000092;1;59;0;0
353880805000001;1;52;0;0
353880805000002;1;35;0;0
353880805000003;1;73;0;0
353880805000004;1;74;0;0
353880805000005;1;109;0;0
353880805000006;1;270;0;0
353880805000007;1;150;0;0
353880805000008;1;97;0;0
353880805000009;1;186;0;0
353880805000010;1;88;0;0
353880805000011;1;105;0;0
353880805000012;1;97;0;0
353880805000013;1;55;0;0
353880805000014;1;96;0;0
353880805000015;1;62;0;0
353880805000016;1;37;0;0
353880805000017;1;47;0;1
353880805000018;1;46;0;0
