Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010
353710705000049;2;28;1;0;8;0;28;1;0;9;0
353710705000050;1;12;0;0;1;0;10;0;0;2;0
353710705000051;1;15;0;0;0;0;24;0;0;1;0
353710705000052;1;17;0;0;5;0;15;0;0;3;1
353710705000053;1;9;0;0;3;0;16;0;0;1;0
353710705000054;1;19;0;0;7;0;13;1;0;2;0
353710705000055;2;23;0;0;14;0;17;0;0;4;0
353710705000056;1;28;1;1;14;0;26;2;0;7;0
353710705000057;2;31;1;0;14;0;31;1;0;17;0
353710705000058;2;0;0;0;0;0;2;0;0;0;0
353710705000059;2;5;0;0;0;0;2;1;0;0;0
353710705000061;2;1;0;0;0;0;0;0;0;0;0
353710705000062;3;0;0;0;2;0;5;0;0;1;0
353710705000063;3;1;0;0;0;0;3;0;0;3;0
353715605000001;1;19;0;0;3;0;16;0;0;4;0
353715605000002;1;28;0;0;5;0;17;0;0;2;0
353715605000003;1;13;0;0;6;0;18;0;0;5;0
353715605000004;8;3;0;0;0;0;3;0;0;0;0
353715605000005;8;7;1;0;3;0;7;0;0;3;0
353720605000001;1;16;0;0;4;0;8;0;0;5;0
353720605000002;1;36;2;0;12;0;40;0;0;19;0
353720605000003;1;31;0;0;7;0;15;0;0;4;0
353720605000004;1;23;0;0;10;0;15;0;0;14;0
353720605000005;1;34;0;1;19;0;33;4;0;31;0
353720605000006;1;29;1;1;11;0;31;1;0;16;0
353720605000007;8;4;0;0;0;0;4;0;0;1;0
353720605000008;8;8;0;0;7;0;4;1;0;5;0
353720605000009;8;7;1;1;3;0;15;0;0;4;0
353720605000010;8;4;0;1;7;0;8;0;0;12;0
353720605000011;8;8;0;0;11;0;10;0;0;5;0
353720605000012;8;11;0;0;9;0;13;1;0;4;0
353720605000013;8;2;0;0;5;0;4;1;0;8;0
353720605000014;8;2;0;0;0;0;4;0;0;0;0
353720605000015;8;9;3;0;13;0;13;1;0;14;0
353720605000016;1;24;0;0;5;0;17;0;1;3;0
353720605000017;1;5;0;0;7;0;4;0;0;4;0
353730505000001;1;10;0;0;1;0;8;0;0;0;0
353730505000002;1;10;0;0;4;0;16;0;0;0;0
353730505000003;1;10;0;0;0;0;13;0;0;0;0
353730505000004;1;12;0;0;9;0;11;1;1;8;0
353730505000005;1;13;1;0;1;0;12;0;0;2;0
353730505000006;1;9;0;2;2;0;12;0;0;2;0
353730505000007;1;15;0;0;2;0;4;0;1;0;0
353730505000008;1;8;0;0;1;0;18;0;0;2;0
353730505000009;1;15;0;0;3;0;10;0;1;3;0
353730505000010;1;9;0;0;2;0;9;0;0;3;0
353730505000011;1;10;0;0;6;0;10;0;0;3;0
353730505000012;1;22;0;0;5;0;19;0;0;7;0
353730505000013;1;27;0;0;20;0;19;0;0;6;0
353730505000014;1;22;5;0;10;0;16;2;0;9;0
353730505000015;1;18;0;0;2;0;18;0;0;6;0
353730505000016;1;19;0;0;3;0;22;1;0;4;0
353730505000017;1;13;0;0;0;0;11;0;0;0;0
353730505000018;1;12;0;0;1;0;9;0;0;0;0
353730505000019;1;6;0;1;0;0;10;0;0;0;0
353730505000020;1;10;0;0;0;0;11;0;0;2;0
353730505000021;1;10;0;0;1;0;10;0;0;0;0
353730505000022;1;5;0;0;0;0;9;0;0;1;0
353730505000023;1;13;0;0;0;0;8;0;0;1;0
353730505000024;1;12;0;0;1;0;23;1;0;2;0
353730505000025;1;13;0;0;4;0;10;1;0;3;0
353730505000026;1;17;0;0;3;0;10;0;0;2;0
353730505000027;1;14;0;0;4;0;10;0;0;1;0
353730505000028;1;24;1;0;1;0;17;1;1;0;0
353730505000029;1;8;0;0;1;0;14;0;1;3;0
353730505000030;1;10;0;0;1;0;9;0;0;3;0
353730505000031;1;23;0;0;10;0;24;0;0;4;0
353730505000032;1;0;0;0;0;0;0;0;0;0;0
353730505000033;1;22;0;0;4;0;17;0;1;11;0
353730505000034;1;19;0;0;5;0;23;0;0;3;0
353730505000035;1;19;0;0;1;0;10;0;0;2;0
353730505000036;1;42;0;0;1;0;34;0;0;0;0
353730505000037;1;12;0;0;4;0;15;0;1;3;0
353730505000038;1;22;0;0;4;0;25;1;0;5;0
353730505000039;1;18;0;1;1;0;17;0;0;1;0
353730505000040;1;18;0;0;0;0;16;0;0;1;0
353730505000041;2;23;1;0;2;0;12;0;0;2;0
353730505000042;1;21;0;0;9;0;27;0;1;6;0
353730505000043;1;20;0;1;5;0;9;0;0;6;0
353730505000044;1;14;1;0;5;0;13;1;0;3;0
353730505000045;1;8;0;0;2;0;12;0;0;4;0
353730505000046;1;17;1;0;5;0;13;0;0;2;0
353730505000047;1;20;0;0;1;0;13;0;0;4;0
353730505000048;1;7;0;0;6;0;19;1;0;5;0
353730505000049;1;27;1;0;8;0;16;2;0;12;0
353730505000050;1;9;0;0;1;0;14;0;0;1;0
353730505000051;1;22;1;0;5;0;20;0;0;4;0
353730505000052;1;8;1;0;4;0;7;1;0;1;0
353730505000053;1;19;0;0;9;0;25;0;0;6;0
353730505000054;1;25;0;0;6;0;22;0;0;1;0
353730505000055;1;29;1;0;11;0;21;0;0;7;0
353730505000056;1;26;1;0;7;0;26;2;0;15;0
353730505000057;1;19;0;0;13;0;17;0;0;11;0
353730505000058;1;40;0;0;11;0;41;0;2;10;0
353730505000059;1;32;2;0;5;0;34;0;0;13;0
353730505000060;1;30;2;0;3;0;21;0;0;2;0
353730505000061;1;22;0;0;12;0;17;1;0;11;0
353730505000062;1;34;0;0;8;0;21;0;0;10;0
353730505000063;2;0;0;0;0;0;0;0;0;0;0
353730505000064;2;0;X;X;X;X;X;X;X;X;X
353730505000065;2;1;0;0;0;0;0;0;0;0;0
353730505000066;2;29;0;0;7;0;35;0;0;6;0
353730505000067;2;0;X;X;X;X;X;X;X;X;X
353730505000068;2;28;1;0;7;0;30;1;0;9;0
353730505000069;2;0;0;0;1;0;1;0;0;0;0
353730505000070;2;20;0;0;13;0;11;0;0;12;0
353730505000071;2;1;0;0;2;0;3;0;0;3;0
353730505000072;2;21;0;0;16;0;10;1;0;8;0
353730505000073;1;0;0;0;0;0;0;0;0;0;0
353730505000074;1;39;1;0;15;0;26;1;0;13;0
353730505000075;1;19;1;0;22;0;27;1;0;18;0
353730505000076;1;17;0;0;1;0;12;0;0;4;0
353730505000077;3;0;0;0;0;0;0;0;0;1;0
353730505000079;1;18;1;0;12;0;28;0;0;16;0
353730505000080;1;25;0;0;12;0;29;0;0;21;0
353730505000081;8;2;0;0;1;0;0;0;0;0;0
353730505000082;8;22;1;1;9;0;22;2;0;9;0
353730505000083;8;12;0;0;10;0;3;0;1;11;0
353730505000084;8;2;0;0;0;0;4;0;0;0;0
353730505000085;8;6;0;0;3;0;6;0;1;2;0
353730505000086;8;9;0;0;5;0;6;0;0;8;0
353730505000087;8;5;0;0;0;0;6;0;0;1;0
353730505000088;8;2;0;0;0;0;3;0;0;0;0
353730505000089;8;5;0;0;1;0;1;0;0;0;0
353730505000090;1;2;0;0;0;0;4;0;0;0;0
353730505000091;1;16;0;0;9;0;20;0;0;6;0
353730505000092;3;1;0;0;0;0;1;0;0;0;0
353740405000001;1;7;1;0;2;0;10;1;0;3;0
353740405000002;1;12;0;0;7;0;11;1;3;5;0
353740405000003;1;19;0;0;12;0;16;0;2;10;0
353740405000004;1;13;0;1;6;0;10;0;1;7;0
353740405000005;1;14;0;0;9;0;13;0;0;6;0
353740405000006;1;10;1;0;2;0;8;0;0;6;0
353740405000007;1;10;0;0;9;0;6;1;0;5;0
353740405000008;1;10;0;2;2;0;10;0;1;3;0
353740405000009;1;9;1;0;2;0;8;1;3;1;0
353740405000010;1;9;0;0;12;0;8;0;1;6;0
353740405000011;1;20;0;0;14;0;12;0;0;11;0
353740405000012;1;8;0;0;6;0;7;0;0;11;0
353740405000013;1;23;0;0;7;0;9;0;1;10;0
353740405000014;1;5;0;0;0;0;3;0;1;0;0
353740405000015;1;3;0;0;6;0;4;0;0;3;0
353740405000016;1;8;0;0;7;0;11;0;0;18;0
353740405000017;1;14;0;0;4;0;11;0;0;7;0
353740405000018;1;9;0;0;6;0;15;0;1;9;0
353740405000019;1;9;0;1;3;0;6;0;0;3;0
353740405000020;1;22;0;0;17;0;14;0;1;17;0
353740405000021;1;11;0;0;11;0;10;0;0;8;0
353740405000022;1;16;0;0;10;0;13;0;0;22;0
353740405000023;1;9;1;1;6;0;6;1;0;5;0
353740405000024;1;8;0;0;7;0;15;0;0;6;0
353740405000025;1;17;0;0;22;0;7;1;0;15;0
353740405000026;1;11;1;2;9;0;17;0;0;9;0
353740405000027;1;14;0;0;19;0;6;0;1;10;0
353740405000028;1;8;0;0;24;0;19;0;0;15;0
353740405000029;1;12;1;0;14;0;8;0;0;8;0
353740405000030;1;10;0;2;4;0;12;0;1;5;0
353740405000031;1;12;0;1;8;0;17;0;1;9;0
353740405000032;1;10;0;0;9;0;9;0;0;6;0
353740405000033;2;3;0;0;0;0;3;0;0;0;0
353740405000034;1;9;1;0;3;0;12;0;0;8;0
353740405000035;1;25;1;0;14;0;24;0;0;18;0
353740405000036;8;0;0;0;0;0;0;0;0;0;0
353740405000037;8;9;0;1;10;0;18;0;0;10;0
353740405000038;8;3;0;2;10;0;5;0;1;2;0
353740405000039;8;3;0;0;0;0;0;0;0;1;0
353740405000040;8;5;0;0;2;0;2;0;0;1;0
353740405000041;8;0;0;0;2;0;1;0;0;2;0
353740405000042;8;3;0;0;1;0;4;0;0;3;0
353740405000043;1;22;0;1;20;0;25;0;0;16;0
353740405000044;1;18;0;0;5;0;20;1;0;16;0
353750305000001;1;20;1;0;3;0;18;1;0;6;0
353750305000002;1;12;0;0;0;0;10;0;0;3;0
353750305000003;1;15;2;0;11;0;18;1;0;4;0
353750305000004;1;38;0;0;6;0;20;1;0;4;0
353750305000005;1;16;0;0;8;0;13;0;0;1;0
353750305000006;1;21;1;0;4;0;43;1;0;3;0
353750305000007;8;20;0;0;1;0;12;0;0;1;0
353750305000008;8;4;0;0;2;0;7;0;0;4;0
353750305000009;8;18;5;0;6;0;25;1;0;6;0
353750305000010;8;15;0;0;5;0;13;0;0;1;0
353750305000011;8;14;0;0;0;0;8;0;0;0;0
353750305000012;8;2;0;0;3;0;2;0;0;1;0
353750305000013;1;12;0;0;6;0;14;0;0;6;0
353760205000001;1;9;0;0;0;0;10;0;0;0;0
353760205000002;1;2;1;0;0;0;0;0;0;1;0
353760205000003;1;6;0;0;0;0;2;0;1;0;0
353760205000004;1;7;0;1;2;0;5;2;0;1;0
353760205000005;1;4;0;1;5;0;9;0;1;1;0
353760205000006;1;8;0;0;5;0;5;0;0;2;0
353760205000007;1;9;0;0;1;0;6;0;0;1;0
353760205000008;1;9;0;0;0;0;10;0;0;1;0
353760205000009;1;4;0;1;2;0;9;0;1;1;0
353760205000010;1;8;0;0;0;0;9;0;0;1;0
353760205000011;1;3;0;0;0;0;0;0;0;1;0
353760205000012;1;0;0;0;0;0;1;0;0;0;0
353760205000013;1;1;0;0;0;0;1;0;0;0;0
353760205000014;1;3;0;1;0;0;9;0;1;0;0
353760205000015;1;19;0;0;1;0;11;0;0;4;0
353760205000016;1;14;0;0;3;0;15;0;0;4;0
353760205000017;1;10;0;0;1;0;10;0;0;0;0
353760205000018;1;27;0;4;9;1;18;0;0;4;0
353760205000019;1;18;0;0;4;0;32;0;0;1;0
353760205000020;1;9;0;0;5;0;13;2;0;2;0
353760205000021;1;20;1;0;7;0;7;2;0;8;0
353760205000022;1;21;0;0;18;1;36;3;0;13;0
353760205000023;1;13;0;1;0;0;13;0;0;2;0
353760205000024;1;6;0;0;0;0;5;0;0;0;0
353760205000025;1;6;0;0;0;0;6;0;0;0;0
353760205000026;1;11;0;0;0;0;3;0;1;3;0
353760205000027;1;12;0;2;9;0;15;0;0;5;0
353760205000028;1;21;2;0;10;0;23;0;0;11;0
353760205000029;1;17;2;0;8;0;33;0;0;15;0
353760205000030;1;21;2;2;20;1;29;0;1;16;2
353760205000031;1;7;0;0;2;0;5;0;0;0;0
353760205000032;1;4;0;0;2;0;5;0;0;0;0
353760205000033;1;1;0;0;0;0;6;0;1;0;0
353760205000034;1;6;2;0;4;0;3;1;0;0;0
353760205000035;1;35;0;0;19;0;19;3;0;21;0
353760205000036;1;31;0;0;10;0;24;0;0;9;0
353760205000037;1;25;3;0;19;0;34;3;0;20;0
353760205000038;1;25;5;0;11;0;17;2;0;15;0
353760205000039;1;18;0;0;22;0;19;1;0;23;0
353760205000040;1;13;0;0;12;0;16;0;0;18;0
353760205000041;1;13;0;0;10;0;19;1;0;13;0
353760205000042;1;31;1;0;28;0;35;8;0;24;2
353760205000043;1;22;0;0;29;1;25;2;0;22;0
353760205000044;1;33;1;0;21;0;29;1;0;12;0
353760205000045;1;6;0;0;1;0;5;0;0;0;0
353760205000046;1;9;0;0;2;0;4;0;0;0;0
353760205000047;1;1;0;0;0;0;8;0;0;0;0
353760205000048;1;2;0;0;5;0;4;0;0;4;0
353760205000049;1;9;0;0;5;0;13;0;0;5;0
353760205000050;1;10;0;0;6;0;4;1;0;8;0
353760205000051;1;12;1;0;5;0;12;0;0;2;0
353760205000052;1;13;0;0;3;0;9;0;0;1;0
353760205000053;1;2;0;0;0;0;3;0;0;0;0
353760205000054;1;5;0;0;2;0;4;0;1;2;0
353760205000055;1;3;1;0;0;0;0;1;0;0;0
353760205000056;1;7;0;0;2;0;9;0;0;4;0
353760205000057;1;2;0;0;1;0;0;0;0;1;0
353760205000058;1;3;0;0;0;0;1;0;0;0;0
353760205000059;1;4;0;0;2;0;7;0;0;2;0
353760205000060;1;21;2;1;13;0;26;0;0;8;0
353760205000061;1;2;0;0;5;0;1;0;0;0;0
353760205000062;1;10;0;0;0;0;8;0;0;0;0
353760205000063;1;6;0;0;0;0;3;1;0;2;0
353760205000064;1;4;0;0;0;0;1;0;0;0;0
353760205000065;1;2;0;0;1;0;1;0;0;1;0
353760205000066;1;2;0;0;0;0;5;0;0;1;0
353760205000067;1;1;0;0;0;0;2;0;0;0;0
353760205000068;1;3;0;0;0;0;5;1;0;0;0
353760205000069;1;1;0;0;1;0;2;0;0;0;0
353760205000070;1;5;0;0;2;0;9;0;0;0;0
353760205000071;1;2;0;0;4;0;6;0;0;0;0
353760205000072;1;8;0;0;8;0;16;0;0;6;0
353760205000073;1;5;0;0;1;0;6;0;0;2;0
353760205000074;1;0;0;0;0;0;1;0;0;1;0
353760205000075;1;11;0;0;2;0;3;0;0;3;0
353760205000076;1;1;0;0;1;0;4;0;0;0;0
353760205000078;1;7;0;0;11;1;8;0;0;7;0
353760205000079;1;18;0;0;17;0;13;1;0;13;0
353760205000080;1;21;0;0;16;0;30;0;0;10;0
353760205000081;1;2;0;0;1;0;4;0;0;2;0
353760205000082;1;25;1;0;22;0;28;0;1;19;0
353760205000083;1;26;2;0;15;0;24;0;0;14;0
353760205000084;1;35;0;0;22;0;30;1;0;16;0
353760205000085;1;20;2;0;14;0;24;2;0;7;0
353760205000086;1;5;0;0;1;0;3;0;0;0;0
353760205000087;1;9;0;0;1;0;6;0;0;1;0
353760205000088;1;6;0;0;1;0;4;0;0;1;0
353760205000089;1;7;1;0;0;0;6;1;0;3;0
353760205000090;1;53;2;0;56;0;59;7;0;58;0
353760205000091;1;3;2;0;6;0;8;0;0;9;0
353760205000092;1;13;6;0;4;0;8;7;0;1;0
353760205000095;1;16;1;2;9;1;18;0;0;8;0
353760205000097;1;22;1;0;5;0;12;1;0;3;0
353760205000098;1;10;1;0;8;0;10;1;0;11;0
353760205000099;1;25;2;0;9;0;15;3;0;13;0
353760205000100;1;41;0;0;9;0;39;0;0;6;0
353760205000101;1;26;0;0;13;0;31;4;0;10;0
353760205000102;1;37;1;1;27;0;31;1;2;19;0
353760205000103;1;14;2;0;4;0;19;2;0;9;0
353760205000104;1;8;0;0;1;0;3;1;0;1;0
353760205000105;1;0;0;0;0;6;0;0;0;1;5
353760205000106;1;1;0;0;1;12;1;0;0;1;12
353760205000107;1;0;1;0;1;0;2;0;1;3;0
353760205000110;8;0;0;0;2;0;2;0;0;1;0
353760205000111;8;0;0;0;2;0;0;0;0;1;0
353760205000112;8;2;2;0;5;0;5;0;0;4;0
353760205000113;8;3;0;0;0;0;4;0;0;1;0
353760205000115;8;0;0;0;0;1;0;0;0;0;3
353760205000116;8;0;0;0;0;0;0;0;0;0;0
353760205000121;1;17;0;0;2;0;14;0;0;5;0
353760205000122;1;17;0;0;6;0;16;1;0;3;0
353760205000123;1;10;0;0;22;0;16;6;0;14;0
353760205000124;1;11;2;0;6;0;18;0;0;9;0
353760205000125;1;16;2;1;16;0;16;4;1;15;0
353760205000126;1;16;2;0;14;0;20;3;0;14;0
353760205000127;1;13;0;0;18;0;12;0;0;14;0
353760205000128;1;10;1;0;4;0;9;0;1;2;0
353760205000129;1;11;0;0;10;0;9;0;0;15;0
353760205000130;1;8;0;0;10;0;9;1;0;4;0
353770105000001;1;3;0;0;3;0;14;0;0;4;0
353770105000002;1;14;0;0;3;0;11;0;0;1;0
353770105000003;1;24;1;0;14;0;14;0;0;15;0
353770105000004;1;13;0;0;4;0;14;1;0;2;0
353770105000005;1;13;1;0;3;0;16;0;1;5;0
353770105000006;1;0;0;0;1;0;0;0;0;1;0
353770105000008;1;0;X;X;X;X;X;X;X;X;X
353770105000009;1;0;X;X;X;X;X;X;X;X;X
353770105000010;8;2;0;0;0;0;0;0;0;2;0
353770105000011;8;0;0;0;1;0;0;0;0;0;0
353770105000012;8;0;0;0;1;0;3;0;0;3;0
353770105000013;8;4;0;0;3;0;0;0;0;5;0
353770105000014;1;13;2;0;9;0;13;0;0;6;0
353770105000015;1;19;1;0;12;0;19;0;0;17;0
353780005000001;1;8;0;0;1;0;4;0;0;0;0
353780005000003;1;36;0;2;5;0;24;0;1;4;0
353780005000004;1;24;0;0;1;0;16;0;1;0;0
353780005000005;1;21;0;0;3;0;12;1;0;4;0
353780005000006;1;31;1;0;9;0;27;1;0;6;0
353780005000007;1;24;0;0;1;0;19;0;1;0;0
353780005000008;1;21;0;0;2;0;21;0;0;3;0
353780005000009;1;13;0;1;1;0;10;1;0;1;0
353780005000010;1;14;1;2;3;0;14;0;0;1;0
353780005000011;1;20;0;1;2;0;26;0;0;6;0
353780005000012;1;16;0;0;1;0;12;0;0;1;0
353780005000013;1;11;0;2;1;0;6;0;1;0;0
353780005000014;1;19;0;0;1;0;13;0;0;3;0
353780005000015;1;36;1;0;10;0;27;0;0;14;0
353780005000016;1;24;0;0;3;0;31;0;0;3;0
353780005000017;1;26;1;0;3;0;28;0;1;0;1
353780005000018;1;33;0;2;4;0;29;0;0;3;0
353780005000019;1;20;0;1;3;0;18;0;1;2;0
353780005000020;1;21;0;0;1;0;25;0;0;1;0
353780005000021;1;45;0;0;7;1;30;3;1;9;0
353780005000022;1;29;0;0;8;0;42;0;0;16;0
353780005000023;3;18;0;0;5;0;28;0;0;5;0
353780005000024;3;42;0;0;3;0;31;0;0;3;0
353780005000025;8;20;0;1;4;0;14;0;0;5;0
353780005000026;8;20;0;0;4;0;16;0;2;4;0
353780005000027;8;21;1;1;6;0;21;0;1;9;0
353780005000028;8;34;0;1;4;0;39;0;0;3;0
353780005000029;8;15;0;0;4;0;8;0;0;4;0
353780005000030;8;18;0;0;2;0;10;0;0;5;0
353780005000031;8;18;0;0;14;0;14;0;0;8;0
353780005000032;8;31;0;1;7;0;24;0;4;6;0
353780005000033;8;51;1;0;1;0;49;1;0;4;0
353780005000034;8;21;1;1;4;0;26;1;1;2;0
353780005000035;8;44;0;0;6;0;37;0;0;12;0
353780005000036;8;55;0;4;8;0;40;0;1;7;0
353780005000037;8;18;0;0;6;0;32;0;0;5;0
353780005000038;8;26;0;0;7;0;15;0;0;5;0
353780005000039;8;31;0;0;5;0;27;0;0;5;0
353780005000040;8;13;0;1;3;0;14;0;0;9;0
353780005000041;8;3;0;0;0;0;4;0;0;1;0
353780005000042;8;17;0;0;4;0;11;0;0;2;0
353780005000043;8;29;0;0;8;0;33;0;0;11;0
353780005000044;8;27;0;0;2;0;16;0;0;0;0
353780005000045;8;6;0;0;0;0;5;0;0;0;0
353780005000046;8;22;0;0;9;0;26;0;0;8;0
353780005000047;8;3;1;0;2;0;0;0;0;1;0
353780005000048;6;3;0;0;1;0;5;0;0;1;0
353780005000049;8;0;0;0;0;0;0;0;0;0;0
353780005000050;8;9;0;0;3;0;11;1;0;2;0
353780005000051;8;1;0;0;2;0;1;0;0;0;0
353780005000052;8;27;0;0;9;0;23;0;0;5;0
353780005000053;8;18;0;0;8;0;21;0;1;3;0
353780005000054;8;8;0;0;1;0;9;0;0;4;0
353780005000055;8;13;0;0;1;0;16;0;0;3;0
353780005000056;8;18;0;0;8;0;32;0;0;8;0
353780005000057;1;14;0;0;3;0;19;0;0;2;0
353780005000058;1;39;0;1;4;0;40;1;1;9;0
353780005000059;1;38;1;0;11;0;43;0;0;9;0
353780005000060;1;37;0;0;3;0;25;0;1;3;0
353780005000061;8;24;0;1;12;0;23;0;0;13;0
353780005000062;8;13;0;0;5;0;17;0;0;2;0
353780005000063;8;17;0;0;5;0;10;0;0;5;0
353780005000064;8;26;0;0;5;0;19;0;0;1;0
353780005000065;8;17;1;0;1;0;23;1;0;3;0
353780005000066;8;21;0;0;8;0;25;0;1;6;0
353790905000001;1;17;0;0;0;0;9;0;1;0;0
353790905000002;1;18;0;0;4;0;17;0;1;1;0
353790905000003;1;29;0;1;5;0;28;0;0;3;0
353790905000004;1;21;0;0;4;0;19;1;0;4;0
353790905000005;1;8;0;1;4;0;19;0;0;3;0
353790905000008;1;16;0;1;8;0;23;0;0;3;0
353790905000009;1;36;0;0;14;0;30;0;0;7;0
353790905000010;1;19;1;0;2;0;11;0;0;2;0
353790905000011;1;42;0;1;8;0;36;0;0;11;0
353790905000012;1;31;0;0;2;0;21;0;2;1;0
353790905000013;1;17;0;0;3;0;12;1;0;2;0
353790905000014;1;31;0;7;2;0;29;0;3;2;0
353790905000015;1;19;0;1;2;0;13;0;1;4;0
353790905000016;1;21;0;0;8;0;20;0;0;9;0
353790905000017;1;22;0;0;8;0;26;1;0;8;0
353790905000018;1;34;0;0;9;0;31;0;0;4;0
353790905000019;1;18;0;1;0;0;12;0;2;1;0
353790905000020;3;4;0;0;3;0;4;0;0;1;0
353790905000021;3;10;0;0;3;0;10;0;0;0;0
353790905000022;3;2;0;0;2;0;3;1;0;2;0
353790905000023;8;21;0;0;2;0;19;0;0;2;0
353790905000024;8;17;0;0;2;0;16;0;0;1;0
353790905000025;8;8;0;0;2;0;6;0;0;4;0
353790905000026;8;10;0;0;3;0;9;0;0;4;0
353790905000027;8;18;0;0;4;0;13;2;0;4;0
353790905000028;8;13;0;0;2;0;18;0;0;1;0
353790905000029;8;20;0;1;9;0;19;0;1;3;0
353790905000030;8;7;0;0;2;0;3;0;0;2;0
353790905000031;1;6;0;1;0;0;14;0;0;0;0
353790905000032;1;23;0;0;1;0;25;2;1;1;0
353790905000033;1;28;0;0;5;0;15;1;0;7;0
353790905000034;1;25;0;0;8;0;22;1;0;10;0
353790905000035;1;35;1;0;8;0;40;0;0;14;0
353790905000036;1;18;0;0;8;0;24;0;0;6;0
353790905000037;1;17;0;0;3;0;16;0;0;4;0
353790905000038;1;1;X;X;X;X;X;X;X;X;X
353790905000039;1;4;0;0;0;0;11;0;0;1;0
353790905000040;1;0;X;X;X;X;X;X;X;X;X
353790905000041;3;20;0;0;4;0;15;0;0;5;0
353790905000042;3;3;0;0;0;0;3;0;0;2;0
353790905000043;8;12;2;1;1;0;12;0;1;2;0
353790905000044;8;2;0;0;0;0;7;0;0;0;0
353790905000045;8;5;0;0;4;0;10;0;1;4;0
353790905000046;8;15;0;0;0;0;19;0;0;1;0
353800605000001;1;0;0;0;0;0;3;0;0;0;0
353800605000002;1;3;0;0;0;0;4;0;1;2;0
353800605000003;1;13;0;0;4;0;22;0;0;1;0
353800605000004;1;19;0;1;1;0;9;0;0;2;0
353800605000005;1;17;0;2;3;0;19;0;0;4;0
353800605000006;1;6;0;0;0;0;7;0;0;1;0
353800605000007;1;14;0;0;2;0;10;0;0;2;0
353800605000008;1;6;0;0;1;0;14;0;0;1;0
353800605000009;1;0;0;0;0;0;0;0;0;0;0
353800605000010;1;39;0;1;6;0;30;1;0;10;0
353800605000011;1;12;0;0;1;0;14;0;0;2;0
353800605000012;1;11;0;0;4;0;12;0;1;2;0
353800605000013;1;16;0;0;4;0;14;0;0;3;0
353800605000014;1;18;0;0;3;0;18;0;2;4;0
353800605000015;1;8;0;0;2;0;11;0;0;3;0
353800605000016;1;11;0;0;3;0;16;0;0;3;0
353800605000017;1;22;1;0;4;0;19;0;0;2;0
353800605000018;1;23;0;0;7;0;22;1;0;6;0
353800605000019;1;0;0;0;0;0;0;0;0;0;0
353800605000020;1;22;0;0;0;0;24;0;0;4;0
353800605000021;1;39;1;0;12;0;20;0;0;7;0
353800605000022;1;0;0;0;0;0;0;0;0;0;0
353800605000023;1;31;1;0;3;0;31;2;1;4;0
353800605000024;1;3;0;0;2;0;9;0;0;2;0
353800605000025;1;21;1;0;8;0;32;0;0;2;0
353800605000026;1;15;0;0;5;1;25;0;1;5;0
353800605000027;1;19;1;0;3;0;14;0;0;6;0
353800605000028;1;13;0;0;2;0;11;2;0;4;0
353800605000029;1;15;0;0;4;0;10;0;0;3;0
353800605000030;1;18;0;0;10;0;20;1;1;5;0
353800605000031;1;25;1;0;6;0;42;0;0;10;0
353800605000032;1;22;2;0;7;0;19;0;0;2;0
353800605000033;1;20;1;0;2;0;16;0;0;8;0
353800605000034;1;21;0;1;2;0;17;0;0;3;0
353800605000035;1;27;1;0;9;0;30;1;0;3;0
353800605000036;1;36;0;0;17;0;25;0;1;2;0
353800605000037;1;18;0;0;8;0;20;1;1;8;0
353800605000038;1;19;0;0;3;0;19;1;0;1;0
353800605000039;1;18;1;0;4;0;32;1;0;4;0
353800605000040;1;14;1;0;6;0;15;2;0;10;0
353800605000041;1;18;2;0;8;0;14;1;0;4;0
353800605000042;1;22;0;0;5;0;25;1;0;6;0
353800605000043;1;21;0;0;5;0;23;1;0;4;0
353800605000044;1;17;0;0;4;0;23;0;0;8;0
353800605000045;1;32;0;3;7;0;24;2;0;6;0
353800605000046;1;26;0;0;2;0;23;0;1;3;0
353800605000047;1;16;0;0;16;0;14;0;0;10;0
353800605000048;1;23;0;0;7;0;24;0;0;10;0
353800605000049;1;23;0;1;7;0;21;0;0;6;0
353800605000050;1;40;1;0;7;0;29;2;0;7;0
353800605000051;1;22;0;0;2;0;30;2;0;7;0
353800605000052;1;16;1;1;7;0;20;0;0;5;0
353800605000053;1;27;1;0;4;0;29;0;0;6;0
353800605000054;1;31;0;0;6;0;20;2;0;10;0
353800605000055;1;27;1;0;7;0;27;0;0;4;0
353800605000056;1;24;2;0;9;0;22;1;0;8;0
353800605000057;1;23;2;0;9;0;16;3;0;7;0
353800605000058;1;74;1;1;19;0;49;0;0;17;0
353800605000059;1;15;0;0;0;0;23;0;0;3;0
353800605000060;1;22;0;0;3;0;28;0;0;3;0
353800605000061;1;20;0;1;9;0;21;0;1;5;0
353800605000062;1;37;0;0;6;0;38;1;0;12;0
353800605000063;1;29;2;0;19;0;27;0;0;12;0
353800605000064;1;27;3;0;12;0;25;4;0;12;0
353800605000065;1;16;0;0;9;0;17;0;1;5;0
353800605000066;1;45;1;0;38;0;59;0;0;33;0
353800605000067;1;20;2;0;7;0;19;0;0;10;0
353800605000068;2;2;0;0;1;0;0;0;0;1;0
353800605000069;1;25;1;0;5;0;21;0;0;8;0
353800605000070;1;11;0;0;3;0;12;0;0;2;0
353800605000071;1;21;0;0;5;0;20;0;0;5;0
353800605000072;1;33;2;0;4;0;36;0;0;18;0
